,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,KO,KO,KO,KO,KO,KO,KO,GE,GE,GE,GE,GE,GE,GE,JPM,JPM,JPM,JPM,JPM,JPM,JPM,MMM,MMM,MMM,MMM,MMM,MMM,MMM
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-02-08 00:00:00-05:00,20.83607445086715,21.235123378916274,20.80757163558342,20.850326538085938,48749000,0.0,0.0,2.570895530379259,2.6033971576276533,2.5702940464657344,2.59346604347229,679030800,0.0,0.0,13.816616004945281,13.845430196728975,13.73017233040324,13.790682792663574,9076600,0.0,0.0,110.22874062510266,110.22874062510266,108.8226009778133,109.25055694580078,7027364,0.0,0.0,32.02234530842373,32.02234530842373,31.68368304209393,31.940814971923828,10312300,0.0,0.0,36.297004102747195,36.30185181406963,35.92375686948522,36.180667877197266,4592879,0.0,0.0
2007-02-09 00:00:00-05:00,20.914456941384092,20.95008579579682,20.615169943194697,20.650798797607422,69823100,0.0,0.0,2.5844392465370567,2.5940688191995838,2.5040894799083517,2.5058951377868652,860540800,0.0,0.0,13.750332977219927,13.828132560272778,13.727280760378992,13.761857986450195,9828400,0.0,0.0,109.15882435572563,109.55620984107084,108.45575473313521,108.60859680175781,6219967,0.0,0.0,31.99726780617199,32.10388240612294,31.407746294482855,31.620975494384766,9489000,0.0,0.0,36.180684702051224,36.35518912152471,35.991637141847534,36.13220977783203,4810671,0.0,0.0
2007-02-12 00:00:00-05:00,20.586670879279374,20.72918905059213,20.543915971547154,20.62230110168457,52774400,0.0,0.0,2.5408032117573742,2.5633737333979782,2.516728577970483,2.5543458461761475,724071600,0.0,0.0,13.787799894109666,13.937636100695306,13.773392799074506,13.80797004699707,13925400,0.0,0.0,108.6697485607931,109.67849269041153,108.6697485607931,108.94486236572266,3966729,0.0,0.0,31.727595719321226,31.7652256720518,31.514364105301073,31.633522033691406,7889000,0.0,0.0,36.13706132259236,36.30187254393351,36.06435224587734,36.15645217895508,3554632,0.0,0.0
2007-02-13 00:00:00-05:00,20.765314413503702,20.879723746591864,20.70810838309279,20.74386215209961,50348100,0.1,0.0,2.5627709159197876,2.5666823691784617,2.536889832180266,2.5489275455474854,580986000,0.0,0.0,13.859831871498644,13.952038568169971,13.856950893123521,13.891528129577637,19411800,0.0,0.0,108.94485388510553,109.73962487466008,108.94485388510553,109.34223937988281,4791508,0.0,0.0,31.577071153623184,31.99726382396506,31.564530231278052,31.9533634185791,8374100,0.0,0.0,36.83991134795806,37.276174445402425,36.71872739995099,37.04834747314453,8603067,0.0,0.0
2007-02-14 00:00:00-05:00,20.85826855825327,21.230099520546066,20.843967052657398,21.02273178100586,55588600,0.0,0.0,2.546821442130513,2.5772156698250455,2.545015583877017,2.5669844150543213,507981600,0.0,0.0,13.975093355710554,13.989500448610253,13.753220607644838,13.796442985534668,32846800,0.0,0.0,109.83135723808607,111.57374178144376,109.40340126147969,111.48204040527344,6658011,0.0,0.0,32.041156874862544,32.329645870436266,31.984713167694455,32.24811553955078,10745900,0.0,0.0,37.04835247221602,37.285874900059405,36.97564120898164,37.247093200683594,4650168,0.0,0.0
2007-02-15 00:00:00-05:00,21.151445269022567,21.201499181048987,20.89402359132461,21.065637588500977,63858100,0.0,0.0,2.571197591421831,2.576613960752739,2.551335360680824,2.5642755031585693,363661200,0.0,0.0,13.82813454474588,13.859829698665433,13.70999466445736,13.787793159484863,19195000,0.0,0.0,111.14576594961152,111.48202048997862,110.22872315366924,110.4732666015625,5971659,0.0,0.0,32.016076623400345,32.27948144007503,31.915732500951076,32.11642074584961,13339600,0.0,0.0,37.27618103493378,37.508853548543094,37.130758502380225,37.281028747558594,4338490,0.0,0.0
2007-02-16 00:00:00-05:00,20.672350843440107,20.69380309951598,20.486435382382048,20.550790786743164,109340300,0.0,0.0,2.5654787134260815,2.5702935973393957,2.547723088190276,2.552839517593384,399868000,0.0,0.0,13.831013608994557,13.859827781003881,13.761858057305895,13.793554306030273,17492200,0.0,0.0,110.25933304915159,110.351034441818,109.64796447753906,109.64796447753906,6478833,0.0,0.0,32.08506247873741,32.204220372150516,31.99098882072168,32.14150619506836,11291900,0.0,0.0,37.28102718763743,37.533090541199115,37.03865704737206,37.247093200683594,4537863,0.0,0.0
2007-02-20 00:00:00-05:00,20.472138109330828,20.63660271216959,20.35772878101407,20.615150451660156,53978200,0.0,0.0,2.5474232707453424,2.5928648465421342,2.5326772690606805,2.585040330886841,617702400,0.0,0.0,13.69270448247815,13.796437267065073,13.686941427868845,13.767621994018555,17828800,0.0,0.0,109.6173378691698,110.4426693718737,109.28108341059766,110.38153839111328,4913074,0.0,0.0,32.078789445186445,32.455079262285,32.0599732796569,32.37982177734375,9171500,0.0,0.0,37.08228976506896,37.2034737474587,36.81083773297786,37.12106704711914,4738791,0.0,0.0
2007-02-21 00:00:00-05:00,20.5579522692347,21.015589726790594,20.55080151347699,20.986988067626953,68604900,0.0,0.0,2.5874469642552684,2.693075285003309,2.586845279496973,2.6843483448028564,1155313600,0.0,0.0,13.701348304121886,13.767621782324435,13.69270427193598,13.707111358642578,16489600,0.0,0.0,110.01475583010154,110.35100065538862,109.49508881026311,109.77020263671875,7234377,0.0,0.0,32.26693376773412,32.51779284377986,32.15404634617625,32.392364501953125,9337100,0.0,0.0,37.121054019427675,37.35519405141564,37.02349493093387,37.18446731567383,3373198,0.401338,0.0
2007-02-22 00:00:00-05:00,20.958382178655274,21.122846810858615,20.85112358469102,21.015586853027344,57754400,0.0,0.0,2.7324983234292213,2.7327990653745506,2.6641863073156213,2.6936779022216797,838224800,0.0,0.0,13.741689336569896,13.75609752325312,13.606261395108202,13.629312515258789,16721000,0.0,0.0,110.35557773767634,110.54043158284331,108.78435438585898,109.06163024902344,7859007,1.341882,0.0,32.486444906195665,32.58051858144823,32.22304244331719,32.38610076904297,9111600,0.0,0.0,37.19424826992951,37.43814503826998,37.135713223567635,37.24302673339844,3343538,0.0,0.0
2007-02-23 00:00:00-05:00,20.894019808609613,20.936924323036255,20.65805043472935,20.66520118713379,63787100,0.0,0.0,2.6831461771587803,2.7186566404485073,2.6738165442374466,2.6804370880126953,517893600,0.0,0.0,13.73593205532036,13.810850700478321,13.594740999677,13.617792129516602,29516200,0.0,0.0,108.84596980260177,108.90758120825897,108.10656427051538,108.13737487792969,7960918,0.0,0.0,32.32965910370026,32.4550898812368,31.809124606654304,32.0035400390625,10042600,0.0,0.0,37.311313222447566,37.35033509764767,37.04790555010756,37.17473220825195,2376930,0.0,0.0
2007-02-26 00:00:00-05:00,20.708105321230722,20.801063743036963,20.607997510547044,20.786762237548828,63481900,0.0,0.0,2.7036083900118917,2.7084240784855407,2.6365003417534463,2.663583993911743,615848800,0.0,0.0,13.744576451109195,13.80220592139292,13.709999208615248,13.75033950805664,18709000,0.0,0.0,108.63026671925648,108.99997425837758,108.29137958575804,108.8767318725586,6032546,0.0,0.0,32.091334925870925,32.24812277067364,31.627244244994777,31.865562438964844,13342800,0.0,0.0,37.291782165155304,37.47226324795214,36.89666975706785,37.13080978393555,3102424,0.0,0.0
2007-02-27 00:00:00-05:00,20.529338112008848,20.715253569275497,19.8714853054958,19.92868995666504,87143300,0.0,0.0,2.5970772072911448,2.620549943079222,2.510106944343933,2.5257551670074463,1145813200,0.0,0.0,13.678300084243427,13.784913867496547,13.127940901560958,13.367101669311523,30318600,0.0,0.0,108.75352315517168,109.9550483979962,106.28886127226424,106.78179168701172,13078627,0.0,0.0,31.740127131560236,31.740127131560236,29.85240041118786,30.86838722229004,21228500,0.0,0.0,37.13569857454444,37.160087796658026,35.86255848014586,36.34059524536133,7015377,0.0,0.0
2007-02-28 00:00:00-05:00,19.98589509645402,20.200412202616622,19.96444284029116,20.143207550048828,86333300,0.0,0.0,2.497768756308966,2.576011886934991,2.497768756308966,2.5462193489074707,919475200,0.0,0.0,13.470829890530938,13.514052244294248,13.346926982212235,13.45065975189209,27629200,0.0,0.0,107.21314515396632,108.07577365695208,106.7510153847726,107.55203247070312,10583195,0.0,0.0,30.774302694494008,31.288566378513856,30.66141531093926,30.974990844726562,19180400,0.0,0.0,36.21864736043155,36.58449237318326,35.86743721642849,36.13572311401367,6327079,0.0,0.0
2007-03-01 00:00:00-05:00,19.892939919281535,20.257620150167867,19.828584504191788,20.08600616455078,80175700,0.0,0.0,2.528764123747799,2.657565434085562,2.5203379261265617,2.619948387145996,1415528800,0.0,0.0,13.375744812320189,13.522699975978954,13.332523545919107,13.404560089111328,27342000,0.0,0.0,106.62771403689732,108.5070228975245,105.73427549647629,107.82923889160156,10721789,0.0,0.0,30.71788183876913,31.006370970145873,30.291418604389058,30.85585594177246,22648000,0.0,0.0,36.096699477591116,36.10157776723546,35.618662700399,35.930850982666016,5347196,0.0,0.0
2007-03-02 00:00:00-05:00,20.035957887447204,20.136065732894696,19.85004234313965,19.85004234313965,63254700,0.0,0.0,2.6112222530618836,2.6343944561229415,2.564275760202929,2.5702946186065674,860000400,0.0,0.0,13.384392372052277,13.522702428159366,13.199978963909492,13.223030090332031,34050600,0.0,0.0,107.61360286667087,108.29138698917285,106.90500814560777,107.42874908447266,9426706,0.0,0.0,30.699046370736344,30.73040344679558,30.1722393588099,30.222410202026367,16922400,0.0,0.0,35.73085101352473,35.994258599436314,35.60890268616803,35.6137809753418,5990405,0.0,0.0
2007-03-05 00:00:00-05:00,19.656962203896484,19.957286892659038,19.599757566221054,19.699865341186523,56454300,0.0,0.0,2.5847387232471966,2.6677965277836417,2.5808262658333594,2.5976786613464355,838899600,0.0,0.0,13.225906733110586,13.459304375983606,13.188447431477938,13.33828353881836,29572400,0.0,0.0,107.0282178457853,107.7368124153359,106.3504338682079,106.44285583496094,6854424,0.0,0.0,29.852401106670662,30.20360669809224,29.60154202056299,29.814773559570312,20199600,0.0,0.0,35.6137837250809,35.9845070249483,35.560126991020375,35.691829681396484,5867217,0.0,0.0
2007-03-06 00:00:00-05:00,19.87864462695237,19.97875383942339,19.771386022895765,19.900096893310547,49361800,0.0,0.0,2.6422179713275673,2.657566260008195,2.630181059004258,2.6539547443389893,723186800,0.0,0.0,13.453544742938169,13.56015962091128,13.41320445362529,13.522700309753418,25097800,0.0,0.0,106.99745271239651,107.33634974975114,106.35047905192118,106.9666519165039,7093989,0.0,0.0,30.084453348258002,30.529730266969125,29.745791018931488,30.429386138916016,17751900,0.0,0.0,35.91132911894339,35.945474912679536,35.6088974892765,35.83816146850586,5152966,0.0,0.0
2007-03-07 00:00:00-05:00,19.85003351635864,19.950141317290857,19.699870451093812,19.742774963378906,52044700,0.0,0.0,2.649742634769218,2.677428587074693,2.6316860548399226,2.6398115158081055,626284400,0.0,0.0,13.473718572021442,13.542874157747484,13.444904385830192,13.470837593078613,26321800,0.0,0.0,107.02829892281112,107.05910953812423,105.73435117139988,105.76515197753906,8135151,0.0,0.0,30.535991553202415,30.648878962392164,30.26631634151491,30.32903289794922,13664500,0.0,0.0,35.85280032666571,36.18937780844438,35.69182790698975,35.99913787841797,4515618,0.0,0.0
2007-03-08 00:00:00-05:00,19.821439035024728,19.91439748776512,19.020573555314865,19.535415649414062,72175200,0.0,0.0,2.6659921419841623,2.6699035956018484,2.631985598600485,2.6482365131378174,511011200,0.0,0.0,13.5140592491186,13.646606257217814,13.511177171139098,13.586095809936523,17422400,0.0,0.0,106.59690053343064,106.72013309394617,105.82669457791692,106.13478088378906,6077179,0.0,0.0,30.598709378243072,30.949912539267867,30.49209242408047,30.567352294921875,11979500,0.0,0.0,36.111336413161304,36.657667084813106,36.09670376798616,36.35035705566406,4563816,0.0,0.0
2007-03-09 00:00:00-05:00,19.606924616088172,19.649827789044576,19.32805194607063,19.513967514038086,80125000,0.0,0.0,2.6723124757780643,2.6738165878112325,2.6301814680265014,2.6473348140716553,451836000,0.0,0.0,13.609141630171363,13.73592553205577,13.58609051127886,13.707111358642578,26127200,0.0,0.0,106.50450485166262,106.72015943349874,105.42621232414389,105.73429870605469,7142462,0.0,0.0,30.80567000501591,30.949914511398376,30.435650656507054,30.617525100708008,9452900,0.0,0.0,36.3844999255053,36.73571008733446,36.36010847635284,36.452789306640625,4002055,0.0,0.0
2007-03-12 00:00:00-04:00,19.435307907120446,19.649825106484226,19.39955413131509,19.62122344970703,36516400,0.0,0.0,2.650342931422432,2.7081231577202134,2.6479355894070555,2.7045116424560547,729408400,0.0,0.0,13.707116366138617,13.828138356904454,13.678302182199001,13.816612243652344,26009000,0.0,0.0,105.61108869592313,106.68938145399258,104.77926117241165,106.10401916503906,6302972,0.0,0.0,30.50464089313189,30.71787244511482,30.479554265276835,30.63007164001465,10445700,0.0,0.0,36.394247652904845,36.72594682051253,36.3893693639626,36.66741180419922,3851240,0.0,0.0
2007-03-13 00:00:00-04:00,19.48535453164846,19.59261309115945,19.09922208076901,19.106372833251953,75169500,0.0,0.0,2.690668773597462,2.7264801775180714,2.6602747440338135,2.6602747440338135,867890800,0.0,0.0,13.741156940637246,13.892063131336261,13.627977574373045,13.656998634338379,32198000,0.17,0.0,105.58026266087471,105.91914985657756,104.77924586102829,105.02571105957031,8116559,0.0,0.0,30.385488449316984,30.41684554356372,29.20017258308263,29.287973403930664,25294400,0.0,0.0,36.46254871743304,36.82839377715968,36.41377026633509,36.47230529785156,5300074,0.0,0.0
2007-03-14 00:00:00-04:00,19.177880987512474,19.592615127563477,19.113525572343637,19.592615127563477,75730300,0.0,0.0,2.6662935982414284,2.7084248065948486,2.6458298799495665,2.7084248065948486,796586000,0.0,0.0,13.71212755916795,13.738245941657468,13.520593123257976,13.651185035705566,32553400,0.0,0.0,105.02574493869555,105.9808052480058,104.4403825464552,105.70352935791016,8465671,0.0,0.0,29.300502991033994,29.821037210327983,28.792509689648163,29.664249420166016,25043400,0.0,0.0,36.47717991285491,36.99423856398915,36.30157261050119,36.974727630615234,5516909,0.0,0.0
2007-03-15 00:00:00-04:00,19.53540706397953,19.642665615962077,19.449600767940083,19.506805419921875,51757100,0.0,0.0,2.7072194119965305,2.7192571242641344,2.687658732250874,2.695483446121216,559498800,0.0,0.0,13.62507206804387,13.677308853782666,13.546716889435679,13.662798881530762,19059000,0.0,0.0,105.36451772342109,106.84331759357161,105.08724213469523,106.35038757324219,7475278,0.0,0.0,29.563902252389386,30.22241042403688,29.563902252389386,29.91510772705078,15828300,0.0,0.0,36.97473248975216,37.1991182677775,36.911319166081896,37.067413330078125,4700400,0.0,0.0
2007-03-16 00:00:00-04:00,19.55685826588659,19.649815308897058,19.449599719684844,19.542556762695312,65055300,0.0,0.0,2.6945807760971126,2.7081234071196865,2.6879604342728123,2.6960856914520264,571704000,0.0,0.0,13.71214229536181,13.729554938081037,13.58735445680902,13.700533866882324,28231600,0.0,0.0,106.59691653118841,107.33632181441604,105.51862410797554,105.8575210571289,9347498,0.0,0.0,29.864951628973838,29.996655252794266,29.463575080398876,29.494932174682617,24746900,0.0,0.0,37.1844827480784,37.199117618899685,36.65766745746518,36.7210807800293,6045182,0.0,0.0
2007-03-19 00:00:00-04:00,19.549718059329834,19.900096893310547,19.449610210725957,19.900096893310547,49412000,0.0,0.0,2.7156459831716195,2.755068893580675,2.6960853007357723,2.742429494857788,712961200,0.0,0.0,13.73825597612354,13.784688567015031,13.651195006582029,13.73535442352295,15513600,0.0,0.0,106.28886577139217,106.81260681152344,106.07320134893368,106.81260681152344,5535638,0.0,0.0,29.601548421316167,29.97783832803915,29.5764617895632,29.839866638183594,14448200,0.0,0.0,36.847895887814296,37.29666732262769,36.82838495714725,37.247886657714844,3827798,0.0,0.0
2007-03-20 00:00:00-04:00,19.971601064686887,20.13606433186964,19.850040962015502,19.907245635986328,47902400,0.0,0.0,2.7490503318187827,2.7637961311652344,2.74032318918378,2.752962589263916,488916400,0.0,0.0,13.761475152087804,13.857243017409584,13.709239442960232,13.8195161819458,14456000,0.0,0.0,106.68936494415367,107.36714913888869,106.28885654768158,107.12067413330078,5897709,0.0,0.0,29.795962406461936,30.028010150451205,29.683077353776884,29.94647979736328,14507400,0.0,0.0,37.31129374343672,37.316172031664344,37.0917863516689,37.25763702392578,2846002,0.0,0.0
2007-03-21 00:00:00-04:00,19.9501450455218,20.393482208251953,19.707024885938612,20.393482208251953,72808200,0.0,0.0,2.76830956110159,2.8287978634867796,2.7580777059583776,2.824885606765747,686896000,0.0,0.0,13.842726956595376,14.031358836980798,13.746959133337482,14.005240440368652,24361000,0.0,0.0,107.0590900860875,109.98588220722458,106.9974688666575,109.30809783935547,10523622,0.0,0.0,29.984103989756335,31.138062457266102,29.984103989756335,30.761770248413086,20747600,0.0,0.0,37.19421366575994,37.58932374835733,37.096654604089636,37.51128005981445,3691215,0.0,0.0
2007-03-22 00:00:00-04:00,20.39348838416832,20.4149392869492,20.028808034354594,20.214723587036133,47934900,0.0,0.0,2.8206720447757547,2.8396308362558704,2.798704026546101,2.8275933265686035,561492400,0.0,0.0,13.903674719215056,14.057482497390678,13.903674719215056,14.002344131469727,16486800,0.0,0.0,109.18480124239936,110.4171366264708,109.06156868490886,110.32471466064453,7016513,0.0,0.0,30.768042959871973,30.793127193099902,30.329036581087205,30.39802360534668,18906700,0.0,0.0,37.60398343798361,38.04787668275074,37.51618311765275,37.9405632019043,4869992,0.0,0.0
2007-03-23 00:00:00-04:00,20.178968345436715,20.21472212058975,19.878643453486564,20.03595733642578,50519800,0.0,0.0,2.8092373255530787,2.8309044048987793,2.807732410564218,2.8143527507781982,450884000,0.0,0.0,13.96752036650667,14.008148753849643,13.92108776568034,13.944303512573242,16012200,0.0,0.0,110.26314592234347,110.63284377065627,109.6777836389699,110.3555679321289,6982626,0.0,0.0,30.473286545414705,30.661431486465194,30.3729424173616,30.429386138916016,11748200,0.0,0.0,37.847875806586515,38.12592050811689,37.75031891716885,38.03323745727539,3325956,0.0,0.0
